expriment_name,metric,step,value
b4_reuse_n11_comb12,eval/miou_1.0_class_road,191900.0,0.8139919638633728
b4_reuse_n11_comb12,eval/miou_1.0_class_road,196463.0,0.8135993480682373
b4_reuse_n11_comb12,eval/miou_1.0_class_road,201078.0,0.8138907551765442
b4_reuse_n11_comb12,eval/miou_1.0_class_road,205726.0,0.8105032444000244
b4_reuse_n11_comb12,eval/miou_1.0_class_road,210528.0,0.8128604888916016
b4_reuse_n11_comb12,eval/miou_1.0_class_road,215682.0,0.8132818937301636
b4_reuse_n11_comb12,eval/miou_1.0_class_road,220955.0,0.8120391368865967
b4_reuse_n11_comb12,eval/miou_1.0_class_road,226153.0,0.8128210306167603
b4_reuse_n11_comb12,eval/miou_1.0_class_road,231323.0,0.8126270771026611
b4_reuse_n11_comb12,eval/miou_1.0_class_road,236483.0,0.8106237649917603
b4_reuse_n11_comb12,eval/miou_1.0_class_road,241614.0,0.8111909627914429
b4_reuse_n11_comb12,eval/miou_1.0_class_road,246616.0,0.813034176826477
b4_reuse_n11_comb12,eval/miou_1.0_class_road,250000.0,0.8118064403533936
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,0.0,0.5529836416244507
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,5009.0,0.5843414068222046
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,10041.0,0.5798577070236206
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,15080.0,0.578753650188446
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,20135.0,0.5726378560066223
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,25186.0,0.573708176612854
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,30288.0,0.5783130526542664
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,35450.0,0.5703760981559753
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,40609.0,0.5709484219551086
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,45688.0,0.565362274646759
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,50653.0,0.5632153749465942
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,55506.0,0.5630829334259033
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,60339.0,0.5545678734779358
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,65143.0,0.5600101947784424
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,70108.0,0.5575484037399292
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,75084.0,0.5566140413284302
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,79580.0,0.5563578009605408
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,84524.0,0.5541566610336304
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,89799.0,0.5523892641067505
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,95070.0,0.5495917201042175
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,100538.0,0.5470918416976929
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,105970.0,0.5469543933868408
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,111253.0,0.5499833226203918
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,116292.0,0.5426046848297119
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,121363.0,0.5412708520889282
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,126425.0,0.5362735390663147
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,131513.0,0.5402382016181946
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,136601.0,0.5388534069061279
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,141694.0,0.5418461561203003
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,146802.0,0.5392434597015381
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,151962.0,0.5379288792610168
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,157257.0,0.5346412062644958
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,162554.0,0.5333490371704102
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,167803.0,0.5362229347229004
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,172872.0,0.5325062274932861
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,177908.0,0.5375977754592896
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,182664.0,0.5310701131820679
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,187341.0,0.5306152701377869
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,191900.0,0.5294511318206787
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,196463.0,0.5322391986846924
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,201078.0,0.532669186592102
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,205726.0,0.5278395414352417
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,210528.0,0.5307953357696533
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,215682.0,0.5294989347457886
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,220955.0,0.5298104286193848
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,226153.0,0.5294163227081299
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,231323.0,0.5283797979354858
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,236483.0,0.5265705585479736
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,241614.0,0.527645468711853
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,246616.0,0.5301556587219238
b4_reuse_n11_comb12,eval/miou_1.0_class_sidewalk,250000.0,0.5290986895561218
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,0.0,0.1387498527765274
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,5009.0,0.13835911452770233
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,10041.0,0.18208791315555573
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,15080.0,0.17478495836257935
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,20135.0,0.15128105878829956
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,25186.0,0.19492851197719574
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,30288.0,0.18659259378910065
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,35450.0,0.17526660859584808
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,40609.0,0.18078464269638062
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,45688.0,0.1795433759689331
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,50653.0,0.16848430037498474
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,55506.0,0.16916441917419434
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,60339.0,0.15753407776355743
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,65143.0,0.17321714758872986
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,70108.0,0.16574785113334656
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,75084.0,0.17227591574192047
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,79580.0,0.1686745136976242
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,84524.0,0.16854844987392426
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,89799.0,0.1661345660686493
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,95070.0,0.16651028394699097
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,100538.0,0.167572483420372
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,105970.0,0.16493716835975647
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,111253.0,0.16926419734954834
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,116292.0,0.19191992282867432
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,121363.0,0.16765505075454712
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,126425.0,0.17501722276210785
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,131513.0,0.17330344021320343
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,136601.0,0.17097821831703186
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,141694.0,0.16176080703735352
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,146802.0,0.17758633196353912
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,151962.0,0.16790653765201569
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,157257.0,0.15855476260185242
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,162554.0,0.1606902927160263
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,167803.0,0.1663379818201065
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,172872.0,0.1718912422657013
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,177908.0,0.17477330565452576
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,182664.0,0.17528554797172546
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,187341.0,0.16449686884880066
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,191900.0,0.17079026997089386
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,196463.0,0.17025089263916016
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,201078.0,0.1759338676929474
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,205726.0,0.17652985453605652
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,210528.0,0.1679772138595581
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,215682.0,0.17423652112483978
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,220955.0,0.1797771006822586
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,226153.0,0.17675863206386566
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,231323.0,0.17073629796504974
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,236483.0,0.17057660222053528
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,241614.0,0.17462648451328278
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,246616.0,0.17390882968902588
b4_reuse_n11_comb12,eval/miou_1.0_class_other-ground,250000.0,0.17319326102733612
b4_reuse_n11_comb12,eval/miou_1.0_class_building,0.0,0.7134072780609131
b4_reuse_n11_comb12,eval/miou_1.0_class_building,5009.0,0.7395960092544556
b4_reuse_n11_comb12,eval/miou_1.0_class_building,10041.0,0.7417003512382507
b4_reuse_n11_comb12,eval/miou_1.0_class_building,15080.0,0.7529463768005371
b4_reuse_n11_comb12,eval/miou_1.0_class_building,20135.0,0.743985652923584
b4_reuse_n11_comb12,eval/miou_1.0_class_building,25186.0,0.7162216901779175
b4_reuse_n11_comb12,eval/miou_1.0_class_building,30288.0,0.7443235516548157
b4_reuse_n11_comb12,eval/miou_1.0_class_building,35450.0,0.7288733720779419
b4_reuse_n11_comb12,eval/miou_1.0_class_building,40609.0,0.7341406345367432
b4_reuse_n11_comb12,eval/miou_1.0_class_building,45688.0,0.7206348776817322
b4_reuse_n11_comb12,eval/miou_1.0_class_building,50653.0,0.7416084408760071
b4_reuse_n11_comb12,eval/miou_1.0_class_building,55506.0,0.7401160597801208
b4_reuse_n11_comb12,eval/miou_1.0_class_building,60339.0,0.7313573360443115
b4_reuse_n11_comb12,eval/miou_1.0_class_building,65143.0,0.70533686876297
b4_reuse_n11_comb12,eval/miou_1.0_class_building,70108.0,0.7309991717338562
b4_reuse_n11_comb12,eval/miou_1.0_class_building,75084.0,0.7224714159965515
b4_reuse_n11_comb12,eval/miou_1.0_class_building,79580.0,0.7134385704994202
b4_reuse_n11_comb12,eval/miou_1.0_class_building,84524.0,0.7277640700340271
b4_reuse_n11_comb12,eval/miou_1.0_class_building,89799.0,0.7346184849739075
b4_reuse_n11_comb12,eval/miou_1.0_class_building,95070.0,0.7160339951515198
b4_reuse_n11_comb12,eval/miou_1.0_class_building,100538.0,0.7178888916969299
b4_reuse_n11_comb12,eval/miou_1.0_class_building,105970.0,0.7219586372375488
b4_reuse_n11_comb12,eval/miou_1.0_class_building,111253.0,0.7222132086753845
b4_reuse_n11_comb12,eval/miou_1.0_class_building,116292.0,0.7154656052589417
b4_reuse_n11_comb12,eval/miou_1.0_class_building,121363.0,0.7159444689750671
b4_reuse_n11_comb12,eval/miou_1.0_class_building,126425.0,0.6978392004966736
b4_reuse_n11_comb12,eval/miou_1.0_class_building,131513.0,0.715532660484314
b4_reuse_n11_comb12,eval/miou_1.0_class_building,136601.0,0.703407347202301
b4_reuse_n11_comb12,eval/miou_1.0_class_building,141694.0,0.7094013690948486
b4_reuse_n11_comb12,eval/miou_1.0_class_building,146802.0,0.7065314650535583
b4_reuse_n11_comb12,eval/miou_1.0_class_building,151962.0,0.7206355333328247
b4_reuse_n11_comb12,eval/miou_1.0_class_building,157257.0,0.6994389891624451
b4_reuse_n11_comb12,eval/miou_1.0_class_building,162554.0,0.7116891741752625
b4_reuse_n11_comb12,eval/miou_1.0_class_building,167803.0,0.7057625651359558
b4_reuse_n11_comb12,eval/miou_1.0_class_building,172872.0,0.7117272615432739
b4_reuse_n11_comb12,eval/miou_1.0_class_building,177908.0,0.7022234201431274
b4_reuse_n11_comb12,eval/miou_1.0_class_building,182664.0,0.7071210145950317
b4_reuse_n11_comb12,eval/miou_1.0_class_building,187341.0,0.7018595337867737
b4_reuse_n11_comb12,eval/miou_1.0_class_building,191900.0,0.7078173160552979
b4_reuse_n11_comb12,eval/miou_1.0_class_building,196463.0,0.7080230712890625
b4_reuse_n11_comb12,eval/miou_1.0_class_building,201078.0,0.7049652934074402
b4_reuse_n11_comb12,eval/miou_1.0_class_building,205726.0,0.7076839804649353
b4_reuse_n11_comb12,eval/miou_1.0_class_building,210528.0,0.7098031044006348
b4_reuse_n11_comb12,eval/miou_1.0_class_building,215682.0,0.7070783376693726
b4_reuse_n11_comb12,eval/miou_1.0_class_building,220955.0,0.702508270740509
b4_reuse_n11_comb12,eval/miou_1.0_class_building,226153.0,0.709563136100769
b4_reuse_n11_comb12,eval/miou_1.0_class_building,231323.0,0.7105392217636108
b4_reuse_n11_comb12,eval/miou_1.0_class_building,236483.0,0.7048840522766113
b4_reuse_n11_comb12,eval/miou_1.0_class_building,241614.0,0.7060176134109497
b4_reuse_n11_comb12,eval/miou_1.0_class_building,246616.0,0.7071963548660278
b4_reuse_n11_comb12,eval/miou_1.0_class_building,250000.0,0.7060550451278687
b4_reuse_n11_comb12,eval/miou_1.0_class_object,0.0,0.14341188967227936
b4_reuse_n11_comb12,eval/miou_1.0_class_object,5009.0,0.1494341939687729
b4_reuse_n11_comb12,eval/miou_1.0_class_object,10041.0,0.1485011726617813
b4_reuse_n11_comb12,eval/miou_1.0_class_object,15080.0,0.1421530544757843
b4_reuse_n11_comb12,eval/miou_1.0_class_object,20135.0,0.1457451432943344
b4_reuse_n11_comb12,eval/miou_1.0_class_object,25186.0,0.13921049237251282
b4_reuse_n11_comb12,eval/miou_1.0_class_object,30288.0,0.1353246420621872
b4_reuse_n11_comb12,eval/miou_1.0_class_object,35450.0,0.1437513828277588
b4_reuse_n11_comb12,eval/miou_1.0_class_object,40609.0,0.14416727423667908
b4_reuse_n11_comb12,eval/miou_1.0_class_object,45688.0,0.14306113123893738
b4_reuse_n11_comb12,eval/miou_1.0_class_object,50653.0,0.14528518915176392
b4_reuse_n11_comb12,eval/miou_1.0_class_object,55506.0,0.13991448283195496
b4_reuse_n11_comb12,eval/miou_1.0_class_object,60339.0,0.13401396572589874
b4_reuse_n11_comb12,eval/miou_1.0_class_object,65143.0,0.13437429070472717
b4_reuse_n11_comb12,eval/miou_1.0_class_object,70108.0,0.13509893417358398
b4_reuse_n11_comb12,eval/miou_1.0_class_object,75084.0,0.1366775780916214
b4_reuse_n11_comb12,eval/miou_1.0_class_object,79580.0,0.14114920794963837
b4_reuse_n11_comb12,eval/miou_1.0_class_object,84524.0,0.1372479349374771
b4_reuse_n11_comb12,eval/miou_1.0_class_object,89799.0,0.13879823684692383
b4_reuse_n11_comb12,eval/miou_1.0_class_object,95070.0,0.13897806406021118
b4_reuse_n11_comb12,eval/miou_1.0_class_object,100538.0,0.13685785233974457
b4_reuse_n11_comb12,eval/miou_1.0_class_object,105970.0,0.13573789596557617
b4_reuse_n11_comb12,eval/miou_1.0_class_object,111253.0,0.1359768956899643
b4_reuse_n11_comb12,eval/miou_1.0_class_object,116292.0,0.13924239575862885
b4_reuse_n11_comb12,eval/miou_1.0_class_object,121363.0,0.13246305286884308
b4_reuse_n11_comb12,eval/miou_1.0_class_object,126425.0,0.1336410641670227
b4_reuse_n11_comb12,eval/miou_1.0_class_object,131513.0,0.13844652473926544
b4_reuse_n11_comb12,eval/miou_1.0_class_object,136601.0,0.13561807572841644
b4_reuse_n11_comb12,eval/miou_1.0_class_object,141694.0,0.13509944081306458
b4_reuse_n11_comb12,eval/miou_1.0_class_object,146802.0,0.13377143442630768
b4_reuse_n11_comb12,eval/miou_1.0_class_object,151962.0,0.13364213705062866
b4_reuse_n11_comb12,eval/miou_1.0_class_object,157257.0,0.13631519675254822
b4_reuse_n11_comb12,eval/miou_1.0_class_object,162554.0,0.13499437272548676
b4_reuse_n11_comb12,eval/miou_1.0_class_object,167803.0,0.13442718982696533
b4_reuse_n11_comb12,eval/miou_1.0_class_object,172872.0,0.13511332869529724
b4_reuse_n11_comb12,eval/miou_1.0_class_object,177908.0,0.13487766683101654
b4_reuse_n11_comb12,eval/miou_1.0_class_object,182664.0,0.13393615186214447
b4_reuse_n11_comb12,eval/miou_1.0_class_object,187341.0,0.13434134423732758
b4_reuse_n11_comb12,eval/miou_1.0_class_object,191900.0,0.13201919198036194
b4_reuse_n11_comb12,eval/miou_1.0_class_object,196463.0,0.13325247168540955
b4_reuse_n11_comb12,eval/miou_1.0_class_object,201078.0,0.13575442135334015
b4_reuse_n11_comb12,eval/miou_1.0_class_object,205726.0,0.13454370200634003
b4_reuse_n11_comb12,eval/miou_1.0_class_object,210528.0,0.13317424058914185
b4_reuse_n11_comb12,eval/miou_1.0_class_object,215682.0,0.1329600214958191
b4_reuse_n11_comb12,eval/miou_1.0_class_object,220955.0,0.13469332456588745
b4_reuse_n11_comb12,eval/miou_1.0_class_object,226153.0,0.13533279299736023
b4_reuse_n11_comb12,eval/miou_1.0_class_object,231323.0,0.1346331685781479
b4_reuse_n11_comb12,eval/miou_1.0_class_object,236483.0,0.13457779586315155
b4_reuse_n11_comb12,eval/miou_1.0_class_object,241614.0,0.1333833932876587
b4_reuse_n11_comb12,eval/miou_1.0_class_object,246616.0,0.13438615202903748
b4_reuse_n11_comb12,eval/miou_1.0_class_object,250000.0,0.1342613846063614
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,0.0,0.7365745306015015
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,5009.0,0.7470963597297668
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,10041.0,0.7453572154045105
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,15080.0,0.7561805248260498
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,20135.0,0.7399412989616394
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,25186.0,0.7485069632530212
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,30288.0,0.7536562085151672
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,35450.0,0.7446247935295105
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,40609.0,0.7507467269897461
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,45688.0,0.7386926412582397
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,50653.0,0.752894937992096
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,55506.0,0.7584075331687927
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,60339.0,0.7509154081344604
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,65143.0,0.7415621280670166
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,70108.0,0.7542991042137146
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,75084.0,0.7490572929382324
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,79580.0,0.7444314360618591
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,84524.0,0.75091153383255
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,89799.0,0.7525535225868225
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,95070.0,0.7473948001861572
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,100538.0,0.740477979183197
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,105970.0,0.7441203594207764
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,111253.0,0.7485172748565674
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,116292.0,0.7449643015861511
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,121363.0,0.7425845265388489
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,126425.0,0.7391800880432129
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,131513.0,0.7448436617851257
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,136601.0,0.7393580675125122
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,141694.0,0.7392255067825317
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,146802.0,0.7426201701164246
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,151962.0,0.744836688041687
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,157257.0,0.738700807094574
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,162554.0,0.7450177669525146
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,167803.0,0.7415213584899902
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,172872.0,0.741878092288971
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,177908.0,0.7406934499740601
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,182664.0,0.7390855550765991
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,187341.0,0.7394680976867676
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,191900.0,0.7407722473144531
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,196463.0,0.7416274547576904
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,201078.0,0.7403451204299927
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,205726.0,0.7411876916885376
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,210528.0,0.7433639764785767
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,215682.0,0.7419742345809937
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,220955.0,0.7394642233848572
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,226153.0,0.7426760196685791
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,231323.0,0.7420092821121216
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,236483.0,0.7402335405349731
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,241614.0,0.7417265772819519
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,246616.0,0.7416144013404846
b4_reuse_n11_comb12,eval/miou_1.0_class_vegetation,250000.0,0.740821361541748
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,0.0,0.11046105623245239
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,5009.0,0.12969957292079926
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,10041.0,0.13507384061813354
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,15080.0,0.1316525638103485
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,20135.0,0.12803882360458374
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,25186.0,0.13750949501991272
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,30288.0,0.14742231369018555
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,35450.0,0.12897905707359314
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,40609.0,0.13337364792823792
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,45688.0,0.1379484236240387
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,50653.0,0.14195984601974487
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,55506.0,0.13445544242858887
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,60339.0,0.13451039791107178
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,65143.0,0.13578926026821136
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,70108.0,0.13553868234157562
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,75084.0,0.13093580305576324
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,79580.0,0.1358233243227005
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,84524.0,0.1345221996307373
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,89799.0,0.12995241582393646
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,95070.0,0.12869425117969513
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,100538.0,0.13721127808094025
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,105970.0,0.14061464369297028
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,111253.0,0.1330777257680893
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,116292.0,0.1355171799659729
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,121363.0,0.13572458922863007
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,126425.0,0.13146105408668518
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,131513.0,0.1386004537343979
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,136601.0,0.13345761597156525
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,141694.0,0.12998075783252716
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,146802.0,0.13660138845443726
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,151962.0,0.1373157799243927
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,157257.0,0.1338862180709839
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,162554.0,0.1388809084892273
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,167803.0,0.1377023607492447
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,172872.0,0.1356353610754013
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,177908.0,0.14054055511951447
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,182664.0,0.13852743804454803
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,187341.0,0.1372651904821396
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,191900.0,0.14502526819705963
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,196463.0,0.13907749950885773
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,201078.0,0.13960625231266022
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,205726.0,0.13530787825584412
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,210528.0,0.13542450964450836
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,215682.0,0.1409502923488617
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,220955.0,0.13626284897327423
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,226153.0,0.14065179228782654
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,231323.0,0.1418120115995407
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,236483.0,0.1366497129201889
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,241614.0,0.13812007009983063
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,246616.0,0.13900797069072723
b4_reuse_n11_comb12,eval/miou_1.0_class_trunk,250000.0,0.1377316564321518
